Id,RegisteredNumber,RegistryDate,MauzaName
411055468,249,1972-05-03,ملتان سٹی
411055045,1277,1978-07-20,ملتان سٹی
411054939,6268,2009-08-06,ملتان سٹی
411054434,642,1999-04-08,ملتان سٹی
411054138,1834,1978-10-15,ملتان سٹی
411054025,673,1999-04-12,ملتان سٹی
411053863,6702,1999-09-13,ملتان سٹی
411053537,9134,2006-10-28,ملتان سٹی
411053493,1415,1997-05-24,ملتان سٹی
411053490,9143,2006-11-11,ملتان سٹی
411053261,1474,1997-05-29,ملتان سٹی
411053224,1480,1997-05-29,ملتان سٹی
411051888,9377,2006-11-14,ملتان سٹی
411051594,3735,1983-03-09,ملتان سٹی
411051589,10012,2009-08-27,ملتان سٹی
411050667,13112,2010-10-15,ملتان سٹی
411050037,564,1962-02-13,ملتان سٹی
411049503,716,1962-03-01,ملتان سٹی
411049501,1028,2008-01-25,ملتان سٹی
411049115,373,2007-01-17,ملتان سٹی
411048421,1010,1962-06-28,ملتان سٹی
411048369,1678,1998-07-14,ملتان سٹی
411048318,1133,1962-07-05,ملتان سٹی
411048109,1475,1962-07-20,ملتان سٹی
411047967,1858,1998-08-10,ملتان سٹی
411047784,1847,1962-06-12,ملتان سٹی
411047530,9857,2006-11-27,ملتان سٹی
411047517,3921,1981-11-10,ملتان سٹی
411047432,2329,1962-08-06,ملتان سٹی
411047317,2210,1962-07-14,ملتان سٹی
411046824,5945,1993-07-08,ملتان سٹی
411046482,3856,1981-11-05,ملتان سٹی
411046371,5502,2021-02-22,ملتان سٹی
411046349,7344,2019-04-11,ملتان سٹی
411046147,99516,2006-12-02,ملتان سٹی
411046025,3894,1981-11-22,ملتان سٹی
411046011,3895,1981-11-22,ملتان سٹی
411045745,2444,1962-08-02,ملتان سٹی
411044496,10505,2018-05-28,ملتان سٹی
411044294,10288,1994-12-18,ملتان سٹی
411043759,3838,2015-03-10,ملتان سٹی
411043739,12379,2009-11-07,ملتان سٹی
411043669,4769,1996-06-10,ملتان سٹی
411043616,5484,1981-12-10,ملتان سٹی
411043596,5485,1984-12-10,ملتان سٹی
411043235,10314,1994-12-19,ملتان سٹی
411042882,4205,2015-03-26,ملتان سٹی
411041896,7882,1993-09-15,ملتان سٹی
411041515,3193,2015-03-09,ملتان سٹی
411040848,449,1972-07-19,ملتان سٹی
411040672,3224,2015-03-09,ملتان سٹی
411040636,9015,1997-11-20,ملتان سٹی
411040543,13733,2016-11-29,ملتان سٹی
411040535,8556,2013-07-06,ملتان سٹی
411040322,8576,2013-07-06,ملتان سٹی
411039639,9428,1982-07-04,ملتان سٹی
411039605,529,1972-01-01,ملتان سٹی
411039443,1662,1999-03-11,ملتان سٹی
411039386,673,1972-10-11,ملتان سٹی
411039332,4195,1981-11-15,ملتان سٹی
411039120,9494,1982-07-05,ملتان سٹی
411039096,9496,1982-07-05,ملتان سٹی
411038953,719,1972-11-06,ملتان سٹی
411038851,6632,2014-06-06,ملتان سٹی
411038580,2654,2006-03-03,ملتان سٹی
411038240,4213,1998-06-08,ملتان سٹی
411038112,3767,1995-11-06,ملتان سٹی
411037890,808,1972-12-02,ملتان سٹی
411037680,1246,1994-02-06,ملتان سٹی
411037525,9167,1992-10-01,ملتان سٹی
411036815,9013,2021-03-27,ملتان سٹی
411036754,243,2013-01-07,ملتان سٹی
411036544,53,1993-01-02,ملتان سٹی
411036271,3560,1999-05-12,ملتان سٹی
411036134,6529,2019-04-01,ملتان سٹی
411035387,3575,2018-02-26,ملتان سٹی
411035304,3683,1999-05-27,ملتان سٹی
411035049,2789,2014-03-11,ملتان سٹی
411034332,9409,1997-12-05,ملتان سٹی
411033945,3568,2011-03-09,ملتان سٹی
411033310,3948,1999-06-07,ملتان سٹی
411033020,261,1973-03-19,ملتان سٹی
411032965,2885,2002-04-01,ملتان سٹی
411032673,12903,2009-11-19,ملتان سٹی
411032510,11731,2013-10-04,ملتان سٹی
411032364,8638,1993-10-14,ملتان سٹی
411032335,11749,2013-10-04,ملتان سٹی
411032087,1180,1994-02-02,ملتان سٹی
411031741,3707,2007-05-11,ملتان سٹی
411031544,2687,2006-04-01,ملتان سٹی
411031040,1195,1994-02-03,ملتان سٹی
411030999,9359,1992-10-08,ملتان سٹی
411030733,7220,2014-06-20,ملتان سٹی
411029413,5344,1998-06-30,ملتان سٹی
411028792,310,1979-01-25,ملتان سٹی
411028781,311,1979-01-27,ملتان سٹی
411027887,9863,1997-12-24,ملتان سٹی
411027329,4588,1981-11-23,ملتان سٹی
411026425,4246,1995-12-06,ملتان سٹی
411025907,3789,2009-01-03,ملتان سٹی
411025220,11538,1996-12-10,ملتان سٹی
411025102,2235,2010-02-18,ملتان سٹی
411024331,8863,2002-10-09,ملتان سٹی
411023737,4717,1981-11-20,ملتان سٹی
411023373,4792,1981-11-20,ملتان سٹی
411023313,6336,2007-07-19,ملتان سٹی
411023061,6364,2007-07-20,ملتان سٹی
411023005,3397,2013-03-18,ملتان سٹی
411022985,1956,2012-02-06,ملتان سٹی
411022874,4993,1981-12-01,ملتان سٹی
411022855,4997,1981-12-01,ملتان سٹی
411022782,5011,1981-12-01,ملتان سٹی
411022778,5012,1981-12-01,ملتان سٹی
411022711,8917,2002-10-14,ملتان سٹی
411022570,6539,2007-07-26,ملتان سٹی
411022469,5246,2014-05-06,ملتان سٹی
411022404,6562,2009-11-27,ملتان سٹی
411021961,4400,1995-12-13,ملتان سٹی
411021955,4401,1995-12-13,ملتان سٹی
411021656,1199,1976-01-18,ملتان سٹی
411021648,1202,1976-01-18,ملتان سٹی
411021543,5369,1981-12-08,ملتان سٹی
411021533,5369,1981-12-08,ملتان سٹی
411021522,5370,1981-12-08,ملتان سٹی
411021439,8161,2012-06-20,ملتان سٹی
411021370,2756,2006-04-04,ملتان سٹی
411021306,4440,2006-06-27,ملتان سٹی
411020989,257,1998-01-12,ملتان سٹی
411020943,5452,1981-12-10,ملتان سٹی
411020927,5453,1981-12-10,ملتان سٹی
411020912,5454,1981-12-10,ملتان سٹی
411020905,264,1998-01-12,ملتان سٹی
411020903,5455,1981-12-10,ملتان سٹی
411020887,5456,1981-12-10,ملتان سٹی
411020706,4495,1995-12-20,ملتان سٹی
411020268,866,1998-02-04,ملتان سٹی
411020263,5734,2005-08-03,ملتان سٹی
411019438,6605,2002-07-24,ملتان سٹی
411019177,4932,2006-06-10,ملتان سٹی
411019109,1371,1976-02-04,ملتان سٹی
411018975,1270,1998-06-02,ملتان سٹی
411018766,4980,2006-06-10,ملتان سٹی
411018603,439,2016-01-11,ملتان سٹی
411018572,1297,1998-06-06,ملتان سٹی
411018104,5055,2006-06-12,ملتان سٹی
411017930,8383,2009-07-14,ملتان سٹی
411017679,2598,1995-03-26,ملتان سٹی
411017650,14213,2009-12-24,ملتان سٹی
411017556,4610,1982-01-01,ملتان سٹی
411017325,5132,2006-06-14,ملتان سٹی
411017052,5161,2006-06-15,ملتان سٹی
411015567,10731,2002-12-23,ملتان سٹی
411015534,7388,2002-08-21,ملتان سٹی
411015181,5140,1987-04-10,ملتان سٹی
411015097,118,1995-01-23,ملتان سٹی
411015093,119,1995-01-23,ملتان سٹی
411015040,10826,2002-12-20,ملتان سٹی
411014798,9187,2009-08-04,ملتان سٹی
411014709,5202,1987-08-13,ملتان سٹی
411014389,6421,1981-12-28,ملتان سٹی
411014228,6445,1981-12-28,ملتان سٹی
411013360,27526,2021-10-06,ملتان سٹی
411013139,1749,1998-07-27,ملتان سٹی
411013069,9506,2002-11-05,ملتان سٹی
411012911,7564,2007-08-28,ملتان سٹی
411012897,1775,1998-07-31,ملتان سٹی
411012356,9859,2002-11-16,ملتان سٹی
411012240,9860,2002-11-16,ملتان سٹی
411012017,7635,2007-08-30,ملتان سٹی
411011844,2034,1982-02-02,ملتان سٹی
411011758,2048,1982-02-03,ملتان سٹی
411011536,2778,1998-03-06,ملتان سٹی
411011395,2799,1988-03-17,ملتان سٹی
411011188,5880,1976-05-10,ملتان سٹی
411011092,2047,1998-09-17,ملتان سٹی
411010387,2188,1998-09-03,ملتان سٹی
411010130,7695,1976-07-03,ملتان سٹی
411010109,2244,1998-10-09,ملتان سٹی
411010011,3469,1988-04-10,ملتان سٹی
411010003,7800,1976-07-06,ملتان سٹی
411009953,7842,1976-07-06,ملتان سٹی
411009935,7857,1976-07-06,ملتان سٹی
411009932,7860,1976-07-06,ملتان سٹی
411009890,1172,2007-02-10,ملتان سٹی
411009801,3501,1988-04-10,ملتان سٹی
411009684,8805,1976-07-31,ملتان سٹی
411009671,331,2002-02-09,ملتان سٹی
411009665,332,2002-02-03,ملتان سٹی
411009659,333,2002-02-03,ملتان سٹی
411009655,334,2002-02-09,ملتان سٹی
411009548,2904,1976-08-03,ملتان سٹی
411009468,374,2002-02-14,ملتان سٹی
411009330,2302,1998-10-16,ملتان سٹی
411009220,9138,1976-08-09,ملتان سٹی
411009148,9157,1988-10-20,ملتان سٹی
411009133,9445,1976-08-14,ملتان سٹی
411009127,9431,1976-08-14,ملتان سٹی
411008853,521,2002-03-09,ملتان سٹی
411008085,10382,1976-09-15,ملتان سٹی
411007812,11865,1976-11-03,ملتان سٹی
411007802,11895,1976-11-04,ملتان سٹی
411007202,9352,2009-08-08,ملتان سٹی
411007145,9408,2009-08-08,ملتان سٹی
411006785,9666,2009-08-18,ملتان سٹی
411006447,8921,2004-09-17,ملتان سٹی
411006065,9326,2004-10-04,ملتان سٹی
411005763,341,1973-04-06,ملتان سٹی
411005528,9980,2009-08-26,ملتان سٹی
411005512,450,1973-05-16,ملتان سٹی
411005381,522,1973-05-29,ملتان سٹی
411005280,565,1973-06-15,ملتان سٹی
411005241,575,1973-06-16,ملتان سٹی
411005238,576,1973-06-16,ملتان سٹی
411005210,588,1973-06-26,ملتان سٹی
411005138,711,1973-07-28,ملتان سٹی
411004970,794,1973-08-31,ملتان سٹی
411004899,823,1973-09-22,ملتان سٹی
411004586,168,1962-09-21,ملتان سٹی
411004582,160,1962-01-18,ملتان سٹی
411004483,1111,1962-04-06,ملتان سٹی
411004419,1027,1973-11-27,ملتان سٹی
411004150,16,1973-01-31,ملتان سٹی
411004032,82,1962-01-06,ملتان سٹی
411004018,7924,1973-04-08,ملتان سٹی
411003752,3235,1961-10-15,ملتان سٹی
411003717,1140,1973-12-24,ملتان سٹی
411003550,3294,2008-03-13,ملتان سٹی
411003357,3113,1961-09-29,ملتان سٹی
411003340,183,1974-03-19,ملتان سٹی
411003070,2782,2001-03-21,ملتان سٹی
411002983,2989,1961-09-20,ملتان سٹی
411002929,465,1974-05-31,ملتان سٹی
411002858,2900,1961-09-20,ملتان سٹی
411002702,2879,1961-09-18,ملتان سٹی
411002701,2877,1961-09-18,ملتان سٹی
411002566,2765,1961-09-09,ملتان سٹی
411002456,2685,1961-08-29,ملتان سٹی
411002447,668,1974-08-13,ملتان سٹی
411002417,2655,1961-08-29,ملتان سٹی
411002251,3196,2003-04-09,ملتان سٹی
411002247,3197,2003-04-09,ملتان سٹی
411002243,741,1974-09-12,ملتان سٹی
411002154,2465,1961-08-11,ملتان سٹی
411001938,894,1974-10-25,ملتان سٹی
411001937,2329,1961-07-28,ملتان سٹی
411001749,1632,1976-02-09,ملتان سٹی
411001458,4839,1976-04-17,ملتان سٹی
411001406,4902,1976-04-19,ملتان سٹی
411001246,2129,1961-09-01,ملتان سٹی
411000786,1942,1961-06-16,ملتان سٹی
411000574,1463,1961-04-29,ملتان سٹی
411000418,1505,1961-05-03,ملتان سٹی
411000280,971,1961-01-01,ملتان سٹی
411000273,947,1961-01-01,ملتان سٹی
411000077,719,1961-01-01,ملتان سٹی
411000075,6178,1996-07-15,ملتان سٹی
410999928,5909,2022-06-25,ملتان سٹی
410999214,2983,2001-04-18,ملتان سٹی
410999198,1027,1961-01-01,ملتان سٹی
410998525,354,1968-09-23,ملتان سٹی
410997755,2462,2005-04-07,ملتان سٹی
410997462,12,1968-02-07,ملتان سٹی
410996673,441,1961-02-08,ملتان سٹی
410996630,2720,2001-04-11,ملتان سٹی
410996485,3861,1997-05-20,ملتان سٹی
410996419,5201,1993-06-21,ملتان سٹی
410995971,1071,1966-05-26,ملتان سٹی
410995057,58,1966-04-27,ملتان سٹی
410994743,4144,2009-04-10,ملتان سٹی
410994696,564,1961-04-26,ملتان سٹی
410994382,111,1966-02-22,ملتان سٹی
410993885,1397,1991-02-03,ملتان سٹی
410992929,82,1965-10-06,ملتان سٹی
410992493,22356,2019-12-24,ملتان سٹی
410991835,2551,1999-12-31,ملتان سٹی
410991728,3479,2005-05-11,ملتان سٹی
410991023,22228,2019-12-21,ملتان سٹی
410990446,38,1963-05-27,ملتان سٹی
410990318,4840,2004-04-30,ملتان سٹی
410990268,22080,2019-12-20,ملتان سٹی
410990221,20486,2018-11-08,ملتان سٹی
410990132,3757,2008-06-20,ملتان سٹی
410989972,24307,2021-09-09,ملتان سٹی
410989753,3672,2005-05-17,ملتان سٹی
410989724,21,1961-01-03,ملتان سٹی
410988384,477,1964-12-12,ملتان سٹی
410988081,5457,1993-06-26,ملتان سٹی
410988030,1410,1961-04-10,ملتان سٹی
410987280,6556,2003-07-08,ملتان سٹی
410986830,2386,1999-11-17,ملتان سٹی
410986693,2688,1996-07-27,ملتان سٹی
410986478,1317,1960-06-04,ملتان سٹی
410985408,4920,1994-06-09,ملتان سٹی
410985104,1858,2018-02-03,ملتان سٹی
410985001,6588,2004-06-17,ملتان سٹی
410984803,3230,1995-09-17,ملتان سٹی
410984552,6627,2004-06-19,ملتان سٹی
410984435,3088,1996-09-02,ملتان سٹی
410984204,7809,2004-07-30,ملتان سٹی
410984031,5883,2003-06-18,ملتان سٹی
410983954,2250,1999-10-30,ملتان سٹی
410983941,1116,1979-03-29,ملتان سٹی
410982766,1306,1979-04-19,ملتان سٹی
410982724,139,1964-02-11,ملتان سٹی
410982004,21042,2018-11-20,ملتان سٹی
410981987,21043,2018-11-18,ملتان سٹی
410981739,1348,1979-04-18,ملتان سٹی
410981079,2391,1993-03-04,ملتان سٹی
410981046,3124,1960-12-19,ملتان سٹی
410980757,2714,1999-04-20,ملتان سٹی
410980426,7373,2016-05-27,ملتان سٹی
410979815,2942,1960-12-30,ملتان سٹی
410979749,8984,1993-11-15,ملتان سٹی
410979642,5787,2005-08-06,ملتان سٹی
410979352,5825,2005-08-08,ملتان سٹی
410978552,4410,2004-04-20,ملتان سٹی
410978523,1098,1963-11-06,ملتان سٹی
410978495,4407,2004-04-20,ملتان سٹی
410978388,5230,1994-06-16,ملتان سٹی
410978039,4282,2004-04-17,ملتان سٹی
410978000,5511,2005-07-25,ملتان سٹی
410977739,1026,1963-11-06,ملتان سٹی
410977597,7077,1994-08-22,ملتان سٹی
410977098,4220,2009-04-13,ملتان سٹی
410976825,4232,2009-04-13,ملتان سٹی
410976767,4233,2009-04-13,ملتان سٹی
410976477,7188,2016-05-24,ملتان سٹی
410976434,5454,2003-06-06,ملتان سٹی
410976150,5594,1994-06-28,ملتان سٹی
410975965,5614,1994-06-29,ملتان سٹی
410975885,7150,1994-08-25,ملتان سٹی
410975757,5633,1994-06-29,ملتان سٹی
410975189,2252,1960-09-28,ملتان سٹی
410975090,4198,2004-04-15,ملتان سٹی
410975046,2238,1960-09-27,ملتان سٹی
410974896,576,1963-05-21,ملتان سٹی
410974875,1335,1997-02-22,ملتان سٹی
410974684,2725,1994-03-28,ملتان سٹی
410974674,2726,1994-03-28,ملتان سٹی
410974598,4161,2004-04-14,ملتان سٹی
410974209,1808,1993-02-16,ملتان سٹی
410973943,1262,1997-02-19,ملتان سٹی
410973911,2143,1960-09-19,ملتان سٹی
410973738,1247,1997-02-19,ملتان سٹی
410973679,7188,1994-08-29,ملتان سٹی
410973584,2080,1960-09-12,ملتان سٹی
410973380,682,1960-03-16,ملتان سٹی
410973323,7215,1994-08-29,ملتان سٹی
410973119,35,1963-01-10,ملتان سٹی
410972284,3733,1995-11-11,ملتان سٹی
410971991,4011,2004-04-12,ملتان سٹی
410971922,213,2005-01-08,ملتان سٹی
410971878,4004,2004-04-12,ملتان سٹی
410971867,4003,2004-04-12,ملتان سٹی
410971507,11296,2004-12-30,ملتان سٹی
410971064,5910,2005-08-12,ملتان سٹی
410970091,404,2005-01-17,ملتان سٹی
410969987,1514,1993-02-09,ملتان سٹی
410969935,909,1997-01-29,ملتان سٹی
410969748,44,1962-01-01,ملتان سٹی
410969718,890,1997-01-29,ملتان سٹی
410969653,12684,2011-10-10,ملتان سٹی
410969465,865,1997-01-28,ملتان سٹی
410968909,821,1997-01-27,ملتان سٹی
410968312,3114,1962-09-24,ملتان سٹی
410968182,20910,2019-12-05,ملتان سٹی
410968087,2393,2018-02-10,ملتان سٹی
410967821,2819,2018-02-15,ملتان سٹی
410967256,2879,2018-02-15,ملتان سٹی
410967160,4941,2003-05-26,ملتان سٹی
410967146,4941,2003-05-26,ملتان سٹی
410966827,2676,1962-08-21,ملتان سٹی
410966579,5795,1993-07-03,ملتان سٹی
410966390,4762,2008-04-09,ملتان سٹی
410966223,546,1998-01-16,ملتان سٹی
410965988,4879,2003-05-23,ملتان سٹی
410965897,1750,1999-09-18,ملتان سٹی
410965500,1737,1999-09-07,ملتان سٹی
410965344,1141,1993-02-01,ملتان سٹی
410964739,4784,2003-05-03,ملتان سٹی
410964648,4432,2009-07-16,ملتان سٹی
410963891,10046,2004-11-02,ملتان سٹی
410963637,20317,2019-11-29,ملتان سٹی
410963635,5954,2005-08-15,ملتان سٹی
410963213,9991,2004-10-30,ملتان سٹی
410963196,9992,2004-10-30,ملتان سٹی
410962304,6304,1993-07-20,ملتان سٹی
410962083,3595,2004-04-01,ملتان سٹی
410960926,317,1997-01-11,ملتان سٹی
410960561,1552,2001-02-26,ملتان سٹی
410959991,8659,1996-10-17,ملتان سٹی
410959911,10777,2004-12-09,ملتان سٹی
410959554,91,1994-12-13,ملتان سٹی
410959492,4833,2005-06-27,ملتان سٹی
410959034,9290,1999-11-25,ملتان سٹی
410958930,1172,1996-03-26,ملتان سٹی
410958809,1474,2001-02-26,ملتان سٹی
410958766,160,1997-01-06,ملتان سٹی
410958488,1,1960-01-01,ملتان سٹی
410958454,996,1959-12-28,ملتان سٹی
410958248,10878,2004-12-14,ملتان سٹی
410957773,29432,2016-12-27,ملتان سٹی
410957570,10910,2004-12-14,ملتان سٹی
410957544,10998,2013-09-18,ملتان سٹی
410957443,5265,2008-04-19,ملتان سٹی
410957200,5062,1994-06-13,ملتان سٹی
410956914,4107,2003-05-05,ملتان سٹی
410956232,5134,1994-06-14,ملتان سٹی
410956199,5136,1994-06-14,ملتان سٹی
410956059,878,1959-12-07,ملتان سٹی
410955953,872,1959-12-05,ملتان سٹی
410955059,145,1993-01-05,ملتان سٹی
410954759,240,2019-01-05,ملتان سٹی
410954144,2719,2016-06-24,ملتان سٹی
410954116,11993,1992-12-23,ملتان سٹی
410953889,969,1996-10-03,ملتان سٹی
410953606,9765,1992-10-20,ملتان سٹی
410953577,11979,2011-09-22,ملتان سٹی
410953295,9513,1999-12-04,ملتان سٹی
410953240,3188,2004-03-22,ملتان سٹی
410953081,6984,1997-08-28,ملتان سٹی
410952734,7730,2009-06-26,ملتان سٹی
410952516,2294,1977-03-02,ملتان سٹی
410952440,3294,1961-08-15,ملتان سٹی
410951876,2442,2016-02-18,ملتان سٹی
410951359,3019,2004-03-18,ملتان سٹی
410950983,6400,1994-07-25,ملتان سٹی
410950697,11897,2011-09-21,ملتان سٹی
410950589,324,2017-01-09,ملتان سٹی
410950393,2340,1961-12-20,ملتان سٹی
410950131,6416,1994-07-26,ملتان سٹی
410950084,2960,2004-03-17,ملتان سٹی
410949806,3884,2003-04-26,ملتان سٹی
410949793,3883,2003-04-26,ملتان سٹی
410949514,3865,2003-04-26,ملتان سٹی
410948547,21893,2018-12-13,ملتان سٹی
410948294,10575,2013-09-09,ملتان سٹی
410947160,1117,1996-11-20,ملتان سٹی
410947127,11825,2010-11-10,ملتان سٹی
410946693,1030,2001-02-09,ملتان سٹی
410946429,1089,2017-01-18,ملتان سٹی
410946301,3671,2003-04-22,ملتان سٹی
410946287,6962,1993-08-15,ملتان سٹی
410946120,5915,2008-05-06,ملتان سٹی
410945899,8802,1992-09-21,ملتان سٹی
410945887,24386,2022-11-16,ملتان سٹی
410945441,8019,1992-08-22,ملتان سٹی
410944829,9692,1982-07-09,ملتان سٹی
410944779,10464,2013-09-05,ملتان سٹی
410944250,6310,2012-05-07,ملتان سٹی
410944139,7983,1992-08-20,ملتان سٹی
410942864,6800,2009-06-11,ملتان سٹی
410942756,7252,1993-08-24,ملتان سٹی
410940655,2283,2004-02-28,ملتان سٹی
410940642,2282,2004-02-28,ملتان سٹی
410940192,26722,2022-12-27,ملتان سٹی
410940154,6502,1994-07-28,ملتان سٹی
410940104,2228,2004-02-27,ملتان سٹی
410939603,6003,2012-04-28,ملتان سٹی
410939598,19063,2019-11-05,ملتان سٹی
410939070,962,1983-01-18,ملتان سٹی
410938875,6067,2012-04-30,ملتان سٹی
410938830,893,1983-01-05,ملتان سٹی
410938733,961,1983-01-18,ملتان سٹی
410938501,8877,2005-12-24,ملتان سٹی
410938369,1316,1983-01-24,ملتان سٹی
410938155,12770,2003-12-31,ملتان سٹی
410938127,12763,2003-12-31,ملتان سٹی
410937635,1576,2005-03-10,ملتان سٹی
410937397,251,2000-01-15,ملتان سٹی
410936520,7230,1998-09-24,ملتان سٹی
410936179,494,2005-01-18,ملتان سٹی
410936169,499,2005-01-19,ملتان سٹی
410936001,5515,1996-06-27,ملتان سٹی
410935940,260,2005-01-11,ملتان سٹی
410935832,5906,2012-04-25,ملتان سٹی
410935831,5907,2012-04-25,ملتان سٹی
410935705,5440,1996-07-03,ملتان سٹی
410935625,713,2005-02-01,ملتان سٹی
410935580,17298,2019-10-11,ملتان سٹی
410935128,6506,1996-07-28,ملتان سٹی
410935125,6507,1966-07-28,ملتان سٹی
410933808,3361,2003-04-14,ملتان سٹی
410933803,3360,2003-04-15,ملتان سٹی
410933801,3359,2003-04-15,ملتان سٹی
410933787,7590,1992-07-26,ملتان سٹی
410933375,7508,1992-07-22,ملتان سٹی
410932520,6384,2008-05-13,ملتان سٹی
410932370,3873,2004-04-09,ملتان سٹی
410932234,12728,2003-12-30,ملتان سٹی
410931805,12708,2003-12-30,ملتان سٹی
410931789,12707,2003-12-30,ملتان سٹی
410931560,272,1996-03-05,ملتان سٹی
410931330,6779,1996-08-08,ملتان سٹی
410930520,590,2008-01-15,ملتان سٹی
410930505,591,2008-01-15,ملتان سٹی
410930488,592,2008-01-15,ملتان سٹی
410929167,655,2008-01-15,ملتان سٹی
410929158,656,2008-01-15,ملتان سٹی
410929141,657,2008-01-15,ملتان سٹی
410929016,7384,2005-06-10,ملتان سٹی
410929007,6784,1994-08-09,ملتان سٹی
410928925,4389,2005-06-10,ملتان سٹی
410928894,6822,1992-07-15,ملتان سٹی
410928454,3973,1982-03-11,ملتان سٹی
410928288,151,1996-01-28,ملتان سٹی
410928173,12653,2003-12-27,ملتان سٹی
410928089,10790,2009-09-18,ملتان سٹی
410927894,12392,2010-11-30,ملتان سٹی
410927553,5056,2022-02-23,ملتان سٹی
410927253,10818,2009-09-19,ملتان سٹی
410926728,4503,2005-06-15,ملتان سٹی
410926720,8067,1995-10-14,ملتان سٹی
410926695,6524,1992-07-05,ملتان سٹی
410926423,6507,1992-07-04,ملتان سٹی
410926273,45,1996-01-07,ملتان سٹی
410926245,6705,2008-05-17,ملتان سٹی
410926174,18097,2019-10-23,ملتان سٹی
410925261,90,2001-01-08,ملتان سٹی
410925113,9159,1994-11-02,ملتان سٹی
410924870,10107,1982-07-28,ملتان سٹی
410924731,4744,2005-06-22,ملتان سٹی
410924335,6151,2013-05-20,ملتان سٹی
410924221,9282,1994-11-16,ملتان سٹی
410924195,584,1996-02-15,ملتان سٹی
410924031,2012,1996-06-04,ملتان سٹی
410923784,12448,1982-11-27,ملتان سٹی
410923606,9745,1994-11-30,ملتان سٹی
410923599,12192,2003-12-18,ملتان سٹی
410922932,4917,2005-06-28,ملتان سٹی
410922754,15657,2019-09-12,ملتان سٹی
410922710,7710,2022-03-19,ملتان سٹی
410922696,15654,2019-09-12,ملتان سٹی
410922192,5909,1992-06-18,ملتان سٹی
410922161,32,2004-01-01,ملتان سٹی
410922144,5983,2013-05-16,ملتان سٹی
410921934,524,2009-01-16,ملتان سٹی
410920926,7254,2000-09-22,ملتان سٹی
410920887,8264,2008-06-21,ملتان سٹی
410920588,455,2000-01-21,ملتان سٹی
410920552,456,2000-01-21,ملتان سٹی
410920435,11060,2011-08-23,ملتان سٹی
410919120,8925,2013-07-17,ملتان سٹی
410918917,7220,2005-10-19,ملتان سٹی
410918873,18583,2008-05-20,ملتان سٹی
410918633,5901,2013-05-15,ملتان سٹی
410918114,7273,2005-10-17,ملتان سٹی
410917380,11649,2003-12-15,ملتان سٹی
410917237,5889,2000-07-04,ملتان سٹی
410916502,11534,2003-12-02,ملتان سٹی
410916145,6304,2009-06-01,ملتان سٹی
410916012,1699,1993-02-14,ملتان سٹی
410915999,1700,1993-02-14,ملتان سٹی
410915859,11512,2003-12-01,ملتان سٹی
410915442,7854,1982-05-26,ملتان سٹی
410914627,8808,2013-07-15,ملتان سٹی
410914342,9244,2022-04-13,ملتان سٹی
410914007,5425,1992-06-02,ملتان سٹی
410913844,2652,1993-03-11,ملتان سٹی
410913699,5400,1992-06-02,ملتان سٹی
410913284,8712,2013-07-10,ملتان سٹی
410913026,7701,1982-05-23,ملتان سٹی
410913017,7702,1982-05-23,ملتان سٹی
410912931,1100,2003-11-13,ملتان سٹی
410912653,2877,1993-03-28,ملتان سٹی
410911806,9466,2022-04-16,ملتان سٹی
410911596,7429,2009-06-02,ملتان سٹی
410911422,10978,2003-11-08,ملتان سٹی
410911077,8214,2005-12-03,ملتان سٹی
410910986,8316,1995-10-12,ملتان سٹی
410910936,8317,1995-10-12,ملتان سٹی
410910614,14795,2019-08-24,ملتان سٹی
410910495,10667,2003-10-31,ملتان سٹی
410910375,10654,2003-10-31,ملتان سٹی
410910184,897,2000-02-04,ملتان سٹی
410909913,3856,1992-04-23,ملتان سٹی
410909754,3001,1996-08-26,ملتان سٹی
410909581,10081,2003-10-15,ملتان سٹی
410909375,9887,2003-10-10,ملتان سٹی
410909328,9881,2003-10-10,ملتان سٹی
410908942,8291,2005-12-06,ملتان سٹی
410908197,3276,1992-04-01,ملتان سٹی
410906725,795,1988-03-19,ملتان سٹی
410906425,3154,1996-09-08,ملتان سٹی
410905755,892,1986-03-31,ملتان سٹی
410905130,955,1986-04-06,ملتان سٹی
410904350,1459,1990-11-01,ملتان سٹی
410904206,8042,2008-06-17,ملتان سٹی
410903919,1490,1990-11-18,ملتان سٹی
410903756,10254,1995-12-21,ملتان سٹی
410903655,3550,2010-03-18,ملتان سٹی
410902908,6572,2009-06-06,ملتان سٹی
410902362,7095,1983-05-22,ملتان سٹی
410902321,7160,1983-05-23,ملتان سٹی
410902320,7161,1983-05-23,ملتان سٹی
410902318,7163,1983-05-23,ملتان سٹی
410902317,7165,1983-05-23,ملتان سٹی
410902167,8532,1982-06-09,ملتان سٹی
410901747,1719,2000-03-02,ملتان سٹی
410901691,12030,2003-12-01,ملتان سٹی
410901627,8447,1982-06-07,ملتان سٹی
410901613,8469,1982-06-08,ملتان سٹی
410901440,8856,1982-06-16,ملتان سٹی
410901203,8922,1982-06-19,ملتان سٹی
410901200,8928,1982-06-19,ملتان سٹی
410900610,9201,1982-06-26,ملتان سٹی
410900415,9407,1982-07-03,ملتان سٹی
410900291,10960,2003-03-03,ملتان سٹی
410900121,10875,2003-11-06,ملتان سٹی
410900051,9967,1982-07-18,ملتان سٹی
410900016,9948,1982-07-17,ملتان سٹی
410900001,9978,1982-07-18,ملتان سٹی
